--- Cartosat-2C Logs ---
[2025-01-01 00:00:00] Temperature: 34.2°C, Voltage: 3.46V, Current: 0.70A, Signal_Strength: -68dBm, Antenna_Angle: 265.12°, Roll: 0.36°, Pitch: -1.87°, Yaw: 33.73°, Packets_Sent: 1078, Status: OK
[2025-01-01 05:30:00] Temperature: 30.9°C, Voltage: 3.46V, Current: 0.40A, Signal_Strength: -53dBm, Antenna_Angle: 81.45°, Roll: -0.75°, Pitch: -1.59°, Yaw: 181.20°, Packets_Sent: 1605, Status: OK
[2025-01-01 05:31:00] Temperature: 17.0°C, Voltage: 3.47V, Current: 1.44A, Signal_Strength: -61dBm, Antenna_Angle: 187.30°, Roll: -0.65°, Pitch: 1.55°, Yaw: 358.36°, Packets_Sent: 1973, Status: OK
[2025-01-01 05:32:00] Temperature: 42.0°C, Voltage: 3.59V, Current: 0.61A, Signal_Strength: -47dBm, Antenna_Angle: 330.54°, Roll: -1.92°, Pitch: -1.10°, Yaw: 354.55°, Packets_Sent: 1726, Status: OK
[2025-01-01 05:33:00] Temperature: 83.9°C, Voltage: 3.65V, Current: 0.54A, Signal_Strength: -54dBm, Antenna_Angle: 285.16°, Roll: 1.51°, Pitch: -0.98°, Yaw: 192.50°, Packets_Sent: 1668, Status: Critical
[2025-01-01 05:34:00] Temperature: 34.6°C, Voltage: 3.46V, Current: 1.16A, Signal_Strength: -62dBm, Antenna_Angle: 136.89°, Roll: -0.10°, Pitch: -1.39°, Yaw: 250.26°, Packets_Sent: 1417, Status: OK
[2025-01-01 05:35:00] Temperature: 24.0°C, Voltage: 3.71V, Current: 1.13A, Signal_Strength: -67dBm, Antenna_Angle: 218.02°, Roll: -0.32°, Pitch: 1.59°, Yaw: 184.17°, Packets_Sent: 1180, Status: OK
[2025-01-01 05:36:00] Temperature: 23.5°C, Voltage: 3.76V, Current: 0.95A, Signal_Strength: -57dBm, Antenna_Angle: 280.06°, Roll: 1.89°, Pitch: -0.57°, Yaw: 147.51°, Packets_Sent: 1971, Status: OK
[2025-01-01 05:37:00] Temperature: 31.4°C, Voltage: 3.81V, Current: 1.16A, Signal_Strength: -61dBm, Antenna_Angle: 84.42°, Roll: 0.69°, Pitch: 1.63°, Yaw: 300.68°, Packets_Sent: 926, Status: OK
[2025-01-01 05:38:00] Temperature: 19.5°C, Voltage: 3.49V, Current: 0.96A, Signal_Strength: -53dBm, Antenna_Angle: 36.46°, Roll: 0.58°, Pitch: -0.17°, Yaw: 351.81°, Packets_Sent: 1424, Status: OK
[2025-01-01 05:39:00] Temperature: 16.5°C, Voltage: 3.78V, Current: 1.36A, Signal_Strength: -49dBm, Antenna_Angle: 129.67°, Roll: -0.30°, Pitch: -1.54°, Yaw: 306.44°, Packets_Sent: 1540, Status: OK
[2025-01-01 05:40:00] Temperature: 15.3°C, Voltage: 3.51V, Current: 1.11A, Signal_Strength: -65dBm, Antenna_Angle: 322.02°, Roll: 1.51°, Pitch: -1.63°, Yaw: 293.38°, Packets_Sent: 1449, Status: OK
[2025-01-01 05:41:00] Temperature: 27.0°C, Voltage: 3.83V, Current: 0.70A, Signal_Strength: -63dBm, Antenna_Angle: 306.23°, Roll: 0.60°, Pitch: 1.19°, Yaw: 40.70°, Packets_Sent: 1763, Status: OK
[2025-01-01 05:42:00] Temperature: 16.8°C, Voltage: 2.97V, Current: 0.58A, Signal_Strength: -63dBm, Antenna_Angle: 212.66°, Roll: -1.27°, Pitch: -0.48°, Yaw: 129.09°, Packets_Sent: 1797, Status: Critical
[2025-01-01 05:43:00] Temperature: 29.6°C, Voltage: 3.81V, Current: 0.88A, Signal_Strength: -73dBm, Antenna_Angle: 235.78°, Roll: 0.82°, Pitch: 0.71°, Yaw: 276.30°, Packets_Sent: 925, Status: OK
[2025-01-01 05:44:00] Temperature: 32.0°C, Voltage: 3.84V, Current: 1.14A, Signal_Strength: -65dBm, Antenna_Angle: 188.31°, Roll: -0.27°, Pitch: 0.91°, Yaw: 173.49°, Packets_Sent: 1095, Status: OK
[2025-01-01 05:45:00] Temperature: 34.2°C, Voltage: 3.51V, Current: 1.31A, Signal_Strength: -48dBm, Antenna_Angle: 220.64°, Roll: 0.57°, Pitch: -1.37°, Yaw: 305.58°, Packets_Sent: 923, Status: OK
[2025-01-01 05:46:00] Temperature: 41.1°C, Voltage: 3.48V, Current: 0.94A, Signal_Strength: -68dBm, Antenna_Angle: 349.24°, Roll: 0.03°, Pitch: 0.20°, Yaw: 136.31°, Packets_Sent: 1003, Status: OK
[2025-01-01 05:47:00] Temperature: 17.4°C, Voltage: 3.63V, Current: 1.03A, Signal_Strength: -72dBm, Antenna_Angle: 179.44°, Roll: -1.53°, Pitch: -0.01°, Yaw: 235.21°, Packets_Sent: 1547, Status: OK
[2025-01-01 05:48:00] Temperature: 27.4°C, Voltage: 3.67V, Current: 0.40A, Signal_Strength: -72dBm, Antenna_Angle: 217.51°, Roll: 1.56°, Pitch: 0.25°, Yaw: 235.65°, Packets_Sent: 1523, Status: OK
[2025-01-01 05:49:00] Temperature: 25.2°C, Voltage: 3.78V, Current: 1.30A, Signal_Strength: -50dBm, Antenna_Angle: 119.51°, Roll: 0.87°, Pitch: -0.55°, Yaw: 162.91°, Packets_Sent: 1868, Status: OK
[2025-01-01 05:50:00] Temperature: 34.8°C, Voltage: 3.45V, Current: 0.79A, Signal_Strength: -56dBm, Antenna_Angle: 287.96°, Roll: -0.50°, Pitch: -1.57°, Yaw: 322.87°, Packets_Sent: 1969, Status: OK
[2025-01-01 05:51:00] Temperature: 39.7°C, Voltage: 3.75V, Current: 0.85A, Signal_Strength: -67dBm, Antenna_Angle: 70.53°, Roll: 1.72°, Pitch: -0.43°, Yaw: 164.53°, Packets_Sent: 1147, Status: OK
[2025-01-01 05:52:00] Temperature: 36.5°C, Voltage: 3.49V, Current: 0.86A, Signal_Strength: -47dBm, Antenna_Angle: 301.48°, Roll: 1.09°, Pitch: -0.20°, Yaw: 237.04°, Packets_Sent: 1152, Status: OK
[2025-01-01 05:53:00] Temperature: 19.0°C, Voltage: 3.65V, Current: 0.98A, Signal_Strength: -74dBm, Antenna_Angle: 336.70°, Roll: 1.70°, Pitch: 1.12°, Yaw: 327.66°, Packets_Sent: 1889, Status: OK
[2025-01-01 05:54:00] Temperature: 20.2°C, Voltage: 3.78V, Current: 0.51A, Signal_Strength: -55dBm, Antenna_Angle: 218.21°, Roll: 0.02°, Pitch: -0.46°, Yaw: 352.61°, Packets_Sent: 1559, Status: OK
[2025-01-01 05:55:00] Temperature: 37.9°C, Voltage: 3.56V, Current: 1.46A, Signal_Strength: -46dBm, Antenna_Angle: 163.02°, Roll: -1.45°, Pitch: 0.41°, Yaw: 319.11°, Packets_Sent: 1173, Status: OK
[2025-01-01 05:56:00] Temperature: 40.3°C, Voltage: 3.67V, Current: 0.75A, Signal_Strength: -53dBm, Antenna_Angle: 199.28°, Roll: -1.20°, Pitch: 0.50°, Yaw: 104.61°, Packets_Sent: 1345, Status: OK
[2025-01-01 05:57:00] Temperature: 35.2°C, Voltage: 3.84V, Current: 1.12A, Signal_Strength: -46dBm, Antenna_Angle: 181.40°, Roll: 0.84°, Pitch: 1.04°, Yaw: 202.42°, Packets_Sent: 1560, Status: OK
[2025-01-01 05:58:00] Temperature: 43.3°C, Voltage: 3.73V, Current: 1.14A, Signal_Strength: -48dBm, Antenna_Angle: 192.20°, Roll: 1.23°, Pitch: 0.09°, Yaw: 9.10°, Packets_Sent: 1765, Status: OK
[2025-01-01 05:59:00] Temperature: 35.1°C, Voltage: 3.53V, Current: 1.23A, Signal_Strength: -70dBm, Antenna_Angle: 103.18°, Roll: -1.41°, Pitch: -1.75°, Yaw: 282.36°, Packets_Sent: 1413, Status: OK
[2025-01-01 06:00:00] Temperature: 31.2°C, Voltage: 3.59V, Current: 0.90A, Signal_Strength: -57dBm, Antenna_Angle: 243.18°, Roll: 0.97°, Pitch: 0.25°, Yaw: 85.53°, Packets_Sent: 1359, Status: OK
[2025-01-01 06:01:00] Temperature: 39.0°C, Voltage: 3.57V, Current: 1.13A, Signal_Strength: -47dBm, Antenna_Angle: 139.52°, Roll: 1.86°, Pitch: -1.78°, Yaw: 267.71°, Packets_Sent: 1540, Status: OK
[2025-01-01 06:02:00] Temperature: 41.1°C, Voltage: 3.79V, Current: 0.89A, Signal_Strength: -68dBm, Antenna_Angle: 228.16°, Roll: 1.02°, Pitch: 0.19°, Yaw: 217.21°, Packets_Sent: 1653, Status: OK
[2025-01-01 06:03:00] Temperature: 43.9°C, Voltage: 3.57V, Current: 0.60A, Signal_Strength: -55dBm, Antenna_Angle: 67.31°, Roll: 0.94°, Pitch: -1.52°, Yaw: 14.63°, Packets_Sent: 1255, Status: OK
[2025-01-01 06:04:00] Temperature: 22.9°C, Voltage: 3.51V, Current: 1.33A, Signal_Strength: -75dBm, Antenna_Angle: 167.87°, Roll: -1.84°, Pitch: 1.71°, Yaw: 214.87°, Packets_Sent: 1217, Status: OK
[2025-01-01 06:05:00] Temperature: 33.8°C, Voltage: 3.79V, Current: 0.73A, Signal_Strength: -51dBm, Antenna_Angle: 198.05°, Roll: 1.14°, Pitch: -0.73°, Yaw: 79.18°, Packets_Sent: 1049, Status: OK
[2025-01-01 06:06:00] Temperature: 17.0°C, Voltage: 3.65V, Current: 0.86A, Signal_Strength: -59dBm, Antenna_Angle: 33.10°, Roll: 1.53°, Pitch: 0.65°, Yaw: 119.18°, Packets_Sent: 1353, Status: OK
[2025-01-01 06:07:00] Temperature: 43.5°C, Voltage: 3.70V, Current: 0.92A, Signal_Strength: -58dBm, Antenna_Angle: 270.76°, Roll: -1.54°, Pitch: -0.62°, Yaw: 86.52°, Packets_Sent: 918, Status: OK
[2025-01-01 06:08:00] Temperature: 42.6°C, Voltage: 3.55V, Current: 0.44A, Signal_Strength: -48dBm, Antenna_Angle: 137.29°, Roll: -0.46°, Pitch: 0.16°, Yaw: 101.82°, Packets_Sent: 1132, Status: OK
[2025-01-01 06:09:00] Temperature: 39.7°C, Voltage: 3.60V, Current: 1.28A, Signal_Strength: -62dBm, Antenna_Angle: 15.79°, Roll: -0.72°, Pitch: -1.67°, Yaw: 34.54°, Packets_Sent: 1294, Status: OK
[2025-01-01 06:10:00] Temperature: 38.2°C, Voltage: 3.66V, Current: 1.09A, Signal_Strength: -69dBm, Antenna_Angle: 226.62°, Roll: 1.46°, Pitch: -0.30°, Yaw: 37.41°, Packets_Sent: 1336, Status: OK
[2025-01-01 06:11:00] Temperature: 36.1°C, Voltage: 3.84V, Current: 1.25A, Signal_Strength: -56dBm, Antenna_Angle: 338.30°, Roll: -1.90°, Pitch: 0.87°, Yaw: 13.64°, Packets_Sent: 1214, Status: OK
[2025-01-01 06:12:00] Temperature: 81.6°C, Voltage: 3.55V, Current: 0.48A, Signal_Strength: -50dBm, Antenna_Angle: 327.95°, Roll: -0.45°, Pitch: 0.52°, Yaw: 155.88°, Packets_Sent: 1734, Status: Critical
[2025-01-01 06:13:00] Temperature: 34.2°C, Voltage: 3.70V, Current: 1.23A, Signal_Strength: -57dBm, Antenna_Angle: 252.31°, Roll: -0.57°, Pitch: 0.01°, Yaw: 104.34°, Packets_Sent: 1048, Status: OK
[2025-01-01 06:14:00] Temperature: 33.2°C, Voltage: 3.56V, Current: 1.42A, Signal_Strength: -64dBm, Antenna_Angle: 295.96°, Roll: -0.10°, Pitch: 0.13°, Yaw: 49.10°, Packets_Sent: 963, Status: OK
[2025-01-01 06:15:00] Temperature: 38.9°C, Voltage: 3.67V, Current: 1.46A, Signal_Strength: -71dBm, Antenna_Angle: 243.82°, Roll: 1.83°, Pitch: -1.96°, Yaw: 314.91°, Packets_Sent: 1664, Status: OK
[2025-01-01 06:16:00] Temperature: 16.3°C, Voltage: 3.68V, Current: 0.83A, Signal_Strength: -59dBm, Antenna_Angle: 30.64°, Roll: 0.99°, Pitch: 1.61°, Yaw: 123.78°, Packets_Sent: 1330, Status: OK
[2025-01-01 06:17:00] Temperature: 87.9°C, Voltage: 2.64V, Current: 0.58A, Signal_Strength: -100dBm, Antenna_Angle: 300.50°, Roll: -1.54°, Pitch: 0.68°, Yaw: 204.22°, Packets_Sent: 1297, Status: Critical
[2025-01-01 06:18:00] Temperature: 22.5°C, Voltage: 3.53V, Current: 1.04A, Signal_Strength: -46dBm, Antenna_Angle: 128.57°, Roll: -1.60°, Pitch: 0.48°, Yaw: 324.03°, Packets_Sent: 1380, Status: OK
[2025-01-01 06:19:00] Temperature: 28.5°C, Voltage: 3.70V, Current: 0.74A, Signal_Strength: -57dBm, Antenna_Angle: 203.59°, Roll: 1.23°, Pitch: 1.83°, Yaw: 60.71°, Packets_Sent: 1646, Status: OK
[2025-01-01 06:20:00] Temperature: 38.6°C, Voltage: 3.73V, Current: 1.10A, Signal_Strength: -67dBm, Antenna_Angle: 129.41°, Roll: 1.51°, Pitch: -0.15°, Yaw: 129.14°, Packets_Sent: 1579, Status: OK
[2025-01-01 06:21:00] Temperature: 31.6°C, Voltage: 3.52V, Current: 1.07A, Signal_Strength: -50dBm, Antenna_Angle: 309.13°, Roll: 1.57°, Pitch: -1.21°, Yaw: 264.07°, Packets_Sent: 1186, Status: OK
[2025-01-01 06:22:00] Temperature: 36.8°C, Voltage: 3.81V, Current: 1.33A, Signal_Strength: -56dBm, Antenna_Angle: 292.54°, Roll: 1.08°, Pitch: -1.15°, Yaw: 13.20°, Packets_Sent: 1729, Status: OK
[2025-01-01 06:23:00] Temperature: 41.8°C, Voltage: 3.67V, Current: 1.12A, Signal_Strength: -71dBm, Antenna_Angle: 141.30°, Roll: -1.46°, Pitch: 0.00°, Yaw: 32.60°, Packets_Sent: 1495, Status: OK
[2025-01-01 06:24:00] Temperature: 15.3°C, Voltage: 3.55V, Current: 1.46A, Signal_Strength: -46dBm, Antenna_Angle: 246.29°, Roll: -1.44°, Pitch: -1.36°, Yaw: 203.88°, Packets_Sent: 1952, Status: OK
[2025-01-01 06:25:00] Temperature: 41.2°C, Voltage: 3.51V, Current: 1.21A, Signal_Strength: -47dBm, Antenna_Angle: 14.55°, Roll: -1.07°, Pitch: -0.94°, Yaw: 84.24°, Packets_Sent: 1898, Status: OK
[2025-01-01 06:26:00] Temperature: 30.5°C, Voltage: 3.77V, Current: 0.83A, Signal_Strength: -47dBm, Antenna_Angle: 317.35°, Roll: 1.92°, Pitch: -0.70°, Yaw: 253.34°, Packets_Sent: 981, Status: OK
[2025-01-01 06:27:00] Temperature: 39.9°C, Voltage: 3.78V, Current: 0.69A, Signal_Strength: -59dBm, Antenna_Angle: 62.58°, Roll: -0.54°, Pitch: 0.61°, Yaw: 300.76°, Packets_Sent: 1675, Status: OK
[2025-01-01 06:28:00] Temperature: 26.3°C, Voltage: 3.81V, Current: 0.97A, Signal_Strength: -64dBm, Antenna_Angle: 312.37°, Roll: 1.17°, Pitch: 1.55°, Yaw: 2.38°, Packets_Sent: 1897, Status: OK
[2025-01-01 06:29:00] Temperature: 28.2°C, Voltage: 3.54V, Current: 0.97A, Signal_Strength: -67dBm, Antenna_Angle: 54.09°, Roll: -0.55°, Pitch: 0.87°, Yaw: 42.60°, Packets_Sent: 1222, Status: OK
[2025-01-01 06:30:00] Temperature: 39.3°C, Voltage: 3.74V, Current: 0.93A, Signal_Strength: -61dBm, Antenna_Angle: 75.85°, Roll: 0.59°, Pitch: -0.36°, Yaw: 87.72°, Packets_Sent: 1230, Status: OK
[2025-01-01 06:31:00] Temperature: 32.8°C, Voltage: 3.50V, Current: 0.96A, Signal_Strength: -48dBm, Antenna_Angle: 52.87°, Roll: -0.97°, Pitch: -1.28°, Yaw: 344.96°, Packets_Sent: 1240, Status: OK
[2025-01-01 06:32:00] Temperature: 31.9°C, Voltage: 3.46V, Current: 1.19A, Signal_Strength: -55dBm, Antenna_Angle: 102.04°, Roll: -1.13°, Pitch: 0.43°, Yaw: 169.70°, Packets_Sent: 1075, Status: OK
[2025-01-01 06:33:00] Temperature: 21.6°C, Voltage: 3.61V, Current: 0.56A, Signal_Strength: -58dBm, Antenna_Angle: 276.29°, Roll: -0.94°, Pitch: 0.90°, Yaw: 123.36°, Packets_Sent: 1946, Status: OK
[2025-01-01 06:34:00] Temperature: 32.7°C, Voltage: 3.54V, Current: 0.82A, Signal_Strength: -72dBm, Antenna_Angle: 72.84°, Roll: 0.74°, Pitch: 1.31°, Yaw: 217.98°, Packets_Sent: 1932, Status: OK
[2025-01-01 06:35:00] Temperature: 42.0°C, Voltage: 3.69V, Current: 1.37A, Signal_Strength: -59dBm, Antenna_Angle: 270.85°, Roll: -0.07°, Pitch: -1.48°, Yaw: 217.24°, Packets_Sent: 1090, Status: OK
[2025-01-01 06:36:00] Temperature: 41.9°C, Voltage: 3.76V, Current: 1.11A, Signal_Strength: -59dBm, Antenna_Angle: 133.33°, Roll: 0.79°, Pitch: -0.28°, Yaw: 337.82°, Packets_Sent: 988, Status: OK
[2025-01-01 06:37:00] Temperature: 38.1°C, Voltage: 3.59V, Current: 1.29A, Signal_Strength: -48dBm, Antenna_Angle: 301.38°, Roll: -0.30°, Pitch: -0.98°, Yaw: 275.70°, Packets_Sent: 1100, Status: OK
[2025-01-01 06:38:00] Temperature: 17.5°C, Voltage: 3.69V, Current: 1.00A, Signal_Strength: -67dBm, Antenna_Angle: 1.97°, Roll: 0.31°, Pitch: -1.53°, Yaw: 2.59°, Packets_Sent: 914, Status: OK
[2025-01-01 06:39:00] Temperature: 35.6°C, Voltage: 3.58V, Current: 0.80A, Signal_Strength: -70dBm, Antenna_Angle: 234.56°, Roll: -0.95°, Pitch: 0.14°, Yaw: 203.28°, Packets_Sent: 1419, Status: OK
[2025-01-01 06:40:00] Temperature: 44.8°C, Voltage: 3.61V, Current: 0.62A, Signal_Strength: -58dBm, Antenna_Angle: 200.72°, Roll: -0.52°, Pitch: 0.22°, Yaw: 91.36°, Packets_Sent: 1266, Status: OK
[2025-01-01 06:41:00] Temperature: 25.3°C, Voltage: 3.73V, Current: 1.21A, Signal_Strength: -49dBm, Antenna_Angle: 237.34°, Roll: -0.21°, Pitch: 0.80°, Yaw: 58.24°, Packets_Sent: 1370, Status: OK
[2025-01-01 06:42:00] Temperature: 27.0°C, Voltage: 3.59V, Current: 1.01A, Signal_Strength: -54dBm, Antenna_Angle: 254.44°, Roll: -0.44°, Pitch: 0.54°, Yaw: 289.56°, Packets_Sent: 1229, Status: OK
[2025-01-01 06:43:00] Temperature: 29.2°C, Voltage: 3.69V, Current: 0.50A, Signal_Strength: -67dBm, Antenna_Angle: 133.50°, Roll: 0.90°, Pitch: 1.72°, Yaw: 144.23°, Packets_Sent: 977, Status: OK
[2025-01-01 06:44:00] Temperature: 23.6°C, Voltage: 3.84V, Current: 0.46A, Signal_Strength: -52dBm, Antenna_Angle: 63.10°, Roll: -0.24°, Pitch: -1.19°, Yaw: 236.47°, Packets_Sent: 1912, Status: OK
[2025-01-01 06:45:00] Temperature: 23.6°C, Voltage: 3.46V, Current: 1.06A, Signal_Strength: -60dBm, Antenna_Angle: 83.40°, Roll: 0.70°, Pitch: -0.56°, Yaw: 235.80°, Packets_Sent: 1247, Status: OK
[2025-01-01 06:46:00] Temperature: 17.6°C, Voltage: 3.56V, Current: 0.84A, Signal_Strength: -55dBm, Antenna_Angle: 145.96°, Roll: 0.07°, Pitch: 0.95°, Yaw: 24.70°, Packets_Sent: 1310, Status: OK
[2025-01-01 06:47:00] Temperature: 23.5°C, Voltage: 3.78V, Current: 1.41A, Signal_Strength: -65dBm, Antenna_Angle: 346.77°, Roll: -1.09°, Pitch: 1.85°, Yaw: 163.71°, Packets_Sent: 1466, Status: OK
[2025-01-01 06:48:00] Temperature: 15.1°C, Voltage: 3.52V, Current: 0.96A, Signal_Strength: -58dBm, Antenna_Angle: 181.14°, Roll: 1.79°, Pitch: 1.21°, Yaw: 344.41°, Packets_Sent: 1596, Status: OK
[2025-01-01 06:49:00] Temperature: 39.4°C, Voltage: 3.68V, Current: 1.16A, Signal_Strength: -46dBm, Antenna_Angle: 202.74°, Roll: 1.03°, Pitch: 1.84°, Yaw: 165.18°, Packets_Sent: 1398, Status: OK
[2025-01-01 06:50:00] Temperature: 32.6°C, Voltage: 3.46V, Current: 0.53A, Signal_Strength: -73dBm, Antenna_Angle: 228.11°, Roll: 0.71°, Pitch: -1.08°, Yaw: 113.66°, Packets_Sent: 1351, Status: OK
[2025-01-01 06:51:00] Temperature: 30.5°C, Voltage: 3.45V, Current: 1.32A, Signal_Strength: -68dBm, Antenna_Angle: 33.48°, Roll: -1.70°, Pitch: 1.73°, Yaw: 171.56°, Packets_Sent: 1600, Status: OK
[2025-01-01 06:52:00] Temperature: 41.8°C, Voltage: 3.56V, Current: 1.44A, Signal_Strength: -55dBm, Antenna_Angle: 327.56°, Roll: 0.95°, Pitch: -1.06°, Yaw: 87.14°, Packets_Sent: 1921, Status: OK
[2025-01-01 06:53:00] Temperature: 21.9°C, Voltage: 3.78V, Current: 1.32A, Signal_Strength: -64dBm, Antenna_Angle: 280.41°, Roll: 1.68°, Pitch: 0.70°, Yaw: 238.83°, Packets_Sent: 1145, Status: OK
[2025-01-01 06:54:00] Temperature: 37.9°C, Voltage: 3.67V, Current: 0.45A, Signal_Strength: -61dBm, Antenna_Angle: 223.43°, Roll: 1.59°, Pitch: 1.52°, Yaw: 206.82°, Packets_Sent: 1908, Status: OK
[2025-01-01 06:55:00] Temperature: 20.5°C, Voltage: 3.76V, Current: 0.96A, Signal_Strength: -63dBm, Antenna_Angle: 270.05°, Roll: -1.78°, Pitch: 1.20°, Yaw: 172.19°, Packets_Sent: 1162, Status: OK
[2025-01-01 06:56:00] Temperature: 30.1°C, Voltage: 3.61V, Current: 1.15A, Signal_Strength: -70dBm, Antenna_Angle: 351.53°, Roll: -0.16°, Pitch: 0.76°, Yaw: 4.26°, Packets_Sent: 1961, Status: OK
[2025-01-01 06:57:00] Temperature: 32.4°C, Voltage: 3.58V, Current: 1.07A, Signal_Strength: -67dBm, Antenna_Angle: 197.48°, Roll: -0.92°, Pitch: 1.83°, Yaw: 123.51°, Packets_Sent: 1385, Status: OK
[2025-01-01 06:58:00] Temperature: 27.7°C, Voltage: 3.62V, Current: 1.23A, Signal_Strength: -64dBm, Antenna_Angle: 144.21°, Roll: -1.28°, Pitch: -1.48°, Yaw: 207.32°, Packets_Sent: 1823, Status: OK
[2025-01-01 06:59:00] Temperature: 85.0°C, Voltage: 3.20V, Current: 0.66A, Signal_Strength: -97dBm, Antenna_Angle: 137.11°, Roll: 1.20°, Pitch: 0.95°, Yaw: 170.27°, Packets_Sent: 1198, Status: Critical
[2025-01-01 07:00:00] Temperature: 30.5°C, Voltage: 3.74V, Current: 1.26A, Signal_Strength: -66dBm, Antenna_Angle: 202.36°, Roll: -0.41°, Pitch: 0.76°, Yaw: 21.61°, Packets_Sent: 997, Status: OK
[2025-01-01 07:01:00] Temperature: 29.3°C, Voltage: 3.70V, Current: 0.89A, Signal_Strength: -65dBm, Antenna_Angle: 129.94°, Roll: -0.62°, Pitch: -0.35°, Yaw: 126.39°, Packets_Sent: 1427, Status: OK
[2025-01-01 07:02:00] Temperature: 33.2°C, Voltage: 3.68V, Current: 1.11A, Signal_Strength: -59dBm, Antenna_Angle: 352.56°, Roll: -0.58°, Pitch: 0.69°, Yaw: 175.49°, Packets_Sent: 1482, Status: OK
[2025-01-01 07:03:00] Temperature: 41.7°C, Voltage: 3.60V, Current: 0.72A, Signal_Strength: -56dBm, Antenna_Angle: 52.14°, Roll: 0.56°, Pitch: 1.71°, Yaw: 151.85°, Packets_Sent: 1243, Status: OK
[2025-01-01 07:04:00] Temperature: 27.1°C, Voltage: 3.81V, Current: 0.49A, Signal_Strength: -65dBm, Antenna_Angle: 112.85°, Roll: 0.84°, Pitch: 0.42°, Yaw: 142.36°, Packets_Sent: 1496, Status: OK
[2025-01-01 07:05:00] Temperature: 38.4°C, Voltage: 3.83V, Current: 1.22A, Signal_Strength: -59dBm, Antenna_Angle: 162.10°, Roll: -1.26°, Pitch: -1.91°, Yaw: 261.99°, Packets_Sent: 1242, Status: OK
[2025-01-01 07:06:00] Temperature: 43.2°C, Voltage: 3.73V, Current: 0.49A, Signal_Strength: -70dBm, Antenna_Angle: 37.08°, Roll: 1.75°, Pitch: -0.11°, Yaw: 19.38°, Packets_Sent: 1030, Status: OK
[2025-01-01 07:07:00] Temperature: 30.7°C, Voltage: 3.85V, Current: 0.51A, Signal_Strength: -56dBm, Antenna_Angle: 30.35°, Roll: -0.76°, Pitch: -1.01°, Yaw: 102.30°, Packets_Sent: 1698, Status: OK
[2025-01-01 07:08:00] Temperature: 18.9°C, Voltage: 3.79V, Current: 0.43A, Signal_Strength: -55dBm, Antenna_Angle: 309.72°, Roll: 1.46°, Pitch: -0.13°, Yaw: 313.51°, Packets_Sent: 1566, Status: OK
[2025-01-01 07:09:00] Temperature: 31.5°C, Voltage: 3.50V, Current: 1.44A, Signal_Strength: -59dBm, Antenna_Angle: 212.69°, Roll: 0.52°, Pitch: 0.54°, Yaw: 203.03°, Packets_Sent: 1835, Status: OK
[2025-01-01 07:10:00] Temperature: 34.2°C, Voltage: 2.89V, Current: 0.78A, Signal_Strength: -59dBm, Antenna_Angle: 289.69°, Roll: -0.77°, Pitch: -0.35°, Yaw: 56.06°, Packets_Sent: 1804, Status: Critical
[2025-01-01 07:11:00] Temperature: 29.1°C, Voltage: 3.45V, Current: 1.41A, Signal_Strength: -47dBm, Antenna_Angle: 171.74°, Roll: 1.06°, Pitch: 1.19°, Yaw: 214.92°, Packets_Sent: 918, Status: OK
[2025-01-01 07:12:00] Temperature: 31.4°C, Voltage: 3.53V, Current: 1.37A, Signal_Strength: -62dBm, Antenna_Angle: 89.96°, Roll: 1.31°, Pitch: -1.12°, Yaw: 28.51°, Packets_Sent: 1698, Status: OK
[2025-01-01 07:13:00] Temperature: 30.5°C, Voltage: 3.77V, Current: 1.07A, Signal_Strength: -54dBm, Antenna_Angle: 97.87°, Roll: 1.24°, Pitch: -0.35°, Yaw: 307.24°, Packets_Sent: 1989, Status: OK
[2025-01-01 07:14:00] Temperature: 77.1°C, Voltage: 3.70V, Current: 1.08A, Signal_Strength: -67dBm, Antenna_Angle: 224.19°, Roll: -0.72°, Pitch: -1.39°, Yaw: 349.09°, Packets_Sent: 1284, Status: Warning
[2025-01-01 07:15:00] Temperature: 18.8°C, Voltage: 3.63V, Current: 0.41A, Signal_Strength: -72dBm, Antenna_Angle: 5.30°, Roll: -0.63°, Pitch: -0.75°, Yaw: 287.80°, Packets_Sent: 1344, Status: OK
[2025-01-01 07:16:00] Temperature: 28.9°C, Voltage: 3.77V, Current: 0.76A, Signal_Strength: -50dBm, Antenna_Angle: 342.58°, Roll: -0.93°, Pitch: -0.43°, Yaw: 195.54°, Packets_Sent: 1014, Status: OK
[2025-01-01 07:17:00] Temperature: 41.9°C, Voltage: 3.55V, Current: 0.82A, Signal_Strength: -75dBm, Antenna_Angle: 350.85°, Roll: -0.46°, Pitch: 1.90°, Yaw: 88.98°, Packets_Sent: 1409, Status: OK
[2025-01-01 07:18:00] Temperature: 21.0°C, Voltage: 3.74V, Current: 0.50A, Signal_Strength: -55dBm, Antenna_Angle: 75.04°, Roll: 0.73°, Pitch: -0.75°, Yaw: 116.30°, Packets_Sent: 1696, Status: OK
[2025-01-01 07:19:00] Temperature: 16.3°C, Voltage: 3.82V, Current: 0.97A, Signal_Strength: -67dBm, Antenna_Angle: 229.86°, Roll: -0.56°, Pitch: -1.79°, Yaw: 240.00°, Packets_Sent: 1306, Status: OK
