--- EMISAT Logs ---
[2025-01-01 00:00:00] Temperature: 25.1°C, Voltage: 3.59V, Current: 0.80A, Signal_Strength: -45dBm, Antenna_Angle: 198.89°, Roll: 0.29°, Pitch: -0.97°, Yaw: 26.37°, Packets_Sent: 1662, Status: OK
[2025-01-01 05:30:00] Temperature: 15.2°C, Voltage: 3.45V, Current: 0.52A, Signal_Strength: -58dBm, Antenna_Angle: 359.16°, Roll: 1.80°, Pitch: -0.50°, Yaw: 123.39°, Packets_Sent: 1062, Status: OK
[2025-01-01 05:31:00] Temperature: 21.4°C, Voltage: 3.75V, Current: 1.43A, Signal_Strength: -50dBm, Antenna_Angle: 190.65°, Roll: 1.96°, Pitch: 1.14°, Yaw: 183.71°, Packets_Sent: 1426, Status: OK
[2025-01-01 05:32:00] Temperature: 18.4°C, Voltage: 3.82V, Current: 0.74A, Signal_Strength: -53dBm, Antenna_Angle: 109.60°, Roll: -1.55°, Pitch: 1.91°, Yaw: 21.09°, Packets_Sent: 1136, Status: OK
[2025-01-01 05:33:00] Temperature: 31.6°C, Voltage: 3.45V, Current: 0.93A, Signal_Strength: -59dBm, Antenna_Angle: 67.09°, Roll: 1.38°, Pitch: -1.79°, Yaw: 224.36°, Packets_Sent: 967, Status: OK
[2025-01-01 05:34:00] Temperature: 37.0°C, Voltage: 3.66V, Current: 1.35A, Signal_Strength: -59dBm, Antenna_Angle: 261.75°, Roll: 0.51°, Pitch: 0.27°, Yaw: 41.05°, Packets_Sent: 1479, Status: OK
[2025-01-01 05:35:00] Temperature: 20.0°C, Voltage: 3.60V, Current: 1.15A, Signal_Strength: -74dBm, Antenna_Angle: 309.99°, Roll: -1.29°, Pitch: 0.79°, Yaw: 196.69°, Packets_Sent: 1339, Status: OK
[2025-01-01 05:36:00] Temperature: 37.1°C, Voltage: 3.59V, Current: 1.18A, Signal_Strength: -63dBm, Antenna_Angle: 129.94°, Roll: 1.54°, Pitch: -1.65°, Yaw: 40.21°, Packets_Sent: 987, Status: OK
[2025-01-01 05:37:00] Temperature: 31.9°C, Voltage: 3.74V, Current: 0.58A, Signal_Strength: -46dBm, Antenna_Angle: 268.23°, Roll: 1.56°, Pitch: -0.02°, Yaw: 9.57°, Packets_Sent: 1242, Status: OK
[2025-01-01 05:38:00] Temperature: 17.5°C, Voltage: 3.63V, Current: 0.52A, Signal_Strength: -51dBm, Antenna_Angle: 355.39°, Roll: 1.18°, Pitch: 0.97°, Yaw: 148.11°, Packets_Sent: 1859, Status: OK
[2025-01-01 05:39:00] Temperature: 32.9°C, Voltage: 2.72V, Current: 0.51A, Signal_Strength: -69dBm, Antenna_Angle: 142.91°, Roll: 1.02°, Pitch: -0.27°, Yaw: 84.19°, Packets_Sent: 1425, Status: Critical
[2025-01-01 05:40:00] Temperature: 32.2°C, Voltage: 3.48V, Current: 1.15A, Signal_Strength: -47dBm, Antenna_Angle: 121.68°, Roll: -0.87°, Pitch: 0.69°, Yaw: 129.96°, Packets_Sent: 947, Status: OK
[2025-01-01 05:41:00] Temperature: 33.3°C, Voltage: 3.56V, Current: 0.48A, Signal_Strength: -55dBm, Antenna_Angle: 9.89°, Roll: 1.18°, Pitch: -1.99°, Yaw: 93.40°, Packets_Sent: 1560, Status: OK
[2025-01-01 05:42:00] Temperature: 31.4°C, Voltage: 3.62V, Current: 0.94A, Signal_Strength: -73dBm, Antenna_Angle: 281.39°, Roll: -1.00°, Pitch: -0.19°, Yaw: 177.16°, Packets_Sent: 1932, Status: OK
[2025-01-01 05:43:00] Temperature: 31.8°C, Voltage: 3.74V, Current: 1.50A, Signal_Strength: -55dBm, Antenna_Angle: 141.37°, Roll: 1.32°, Pitch: -0.64°, Yaw: 183.57°, Packets_Sent: 1502, Status: OK
[2025-01-01 05:44:00] Temperature: 36.5°C, Voltage: 3.45V, Current: 0.95A, Signal_Strength: -70dBm, Antenna_Angle: 60.12°, Roll: -1.03°, Pitch: 0.90°, Yaw: 197.45°, Packets_Sent: 1806, Status: OK
[2025-01-01 05:45:00] Temperature: 18.5°C, Voltage: 3.17V, Current: 1.40A, Signal_Strength: -71dBm, Antenna_Angle: 129.96°, Roll: 1.01°, Pitch: -1.75°, Yaw: 69.58°, Packets_Sent: 1084, Status: Warning
[2025-01-01 05:46:00] Temperature: 31.0°C, Voltage: 3.48V, Current: 1.08A, Signal_Strength: -74dBm, Antenna_Angle: 10.61°, Roll: -1.83°, Pitch: -0.74°, Yaw: 23.81°, Packets_Sent: 1520, Status: OK
[2025-01-01 05:47:00] Temperature: 36.4°C, Voltage: 3.56V, Current: 1.45A, Signal_Strength: -51dBm, Antenna_Angle: 258.84°, Roll: -1.80°, Pitch: -0.43°, Yaw: 194.67°, Packets_Sent: 1843, Status: OK
[2025-01-01 05:48:00] Temperature: 40.7°C, Voltage: 3.68V, Current: 1.40A, Signal_Strength: -58dBm, Antenna_Angle: 342.76°, Roll: -1.35°, Pitch: 1.82°, Yaw: 285.53°, Packets_Sent: 1083, Status: OK
[2025-01-01 05:49:00] Temperature: 28.4°C, Voltage: 3.71V, Current: 0.43A, Signal_Strength: -56dBm, Antenna_Angle: 195.48°, Roll: 1.76°, Pitch: 0.17°, Yaw: 236.75°, Packets_Sent: 1064, Status: OK
[2025-01-01 05:50:00] Temperature: 16.9°C, Voltage: 3.50V, Current: 1.50A, Signal_Strength: -47dBm, Antenna_Angle: 98.77°, Roll: 0.79°, Pitch: -0.00°, Yaw: 250.27°, Packets_Sent: 1586, Status: OK
[2025-01-01 05:51:00] Temperature: 27.5°C, Voltage: 3.48V, Current: 1.35A, Signal_Strength: -71dBm, Antenna_Angle: 203.21°, Roll: -1.61°, Pitch: -1.84°, Yaw: 55.18°, Packets_Sent: 959, Status: OK
[2025-01-01 05:52:00] Temperature: 27.7°C, Voltage: 3.58V, Current: 1.43A, Signal_Strength: -93dBm, Antenna_Angle: 341.14°, Roll: -1.48°, Pitch: -1.39°, Yaw: 74.03°, Packets_Sent: 982, Status: Warning
[2025-01-01 05:53:00] Temperature: 24.2°C, Voltage: 3.65V, Current: 0.58A, Signal_Strength: -61dBm, Antenna_Angle: 48.95°, Roll: 0.91°, Pitch: -1.76°, Yaw: 330.26°, Packets_Sent: 1288, Status: OK
[2025-01-01 05:54:00] Temperature: 34.3°C, Voltage: 3.52V, Current: 0.69A, Signal_Strength: -58dBm, Antenna_Angle: 170.74°, Roll: -0.56°, Pitch: 0.01°, Yaw: 62.87°, Packets_Sent: 1382, Status: OK
[2025-01-01 05:55:00] Temperature: 20.1°C, Voltage: 3.69V, Current: 1.44A, Signal_Strength: -69dBm, Antenna_Angle: 260.90°, Roll: 1.57°, Pitch: 0.51°, Yaw: 58.83°, Packets_Sent: 1867, Status: OK
[2025-01-01 05:56:00] Temperature: 15.9°C, Voltage: 3.78V, Current: 0.67A, Signal_Strength: -60dBm, Antenna_Angle: 239.75°, Roll: 0.86°, Pitch: 1.20°, Yaw: 111.00°, Packets_Sent: 1300, Status: OK
[2025-01-01 05:57:00] Temperature: 31.0°C, Voltage: 3.56V, Current: 1.15A, Signal_Strength: -68dBm, Antenna_Angle: 200.60°, Roll: 0.89°, Pitch: -0.43°, Yaw: 243.73°, Packets_Sent: 1553, Status: OK
[2025-01-01 05:58:00] Temperature: 22.2°C, Voltage: 3.48V, Current: 1.21A, Signal_Strength: -63dBm, Antenna_Angle: 163.43°, Roll: 1.16°, Pitch: -1.38°, Yaw: 89.61°, Packets_Sent: 1240, Status: OK
[2025-01-01 05:59:00] Temperature: 41.0°C, Voltage: 3.78V, Current: 1.34A, Signal_Strength: -48dBm, Antenna_Angle: 338.06°, Roll: -1.77°, Pitch: -1.58°, Yaw: 152.68°, Packets_Sent: 1223, Status: OK
[2025-01-01 06:00:00] Temperature: 38.4°C, Voltage: 3.50V, Current: 1.16A, Signal_Strength: -71dBm, Antenna_Angle: 134.78°, Roll: -0.98°, Pitch: 0.76°, Yaw: 123.61°, Packets_Sent: 1301, Status: OK
[2025-01-01 06:01:00] Temperature: 27.5°C, Voltage: 3.61V, Current: 1.28A, Signal_Strength: -59dBm, Antenna_Angle: 151.05°, Roll: -1.22°, Pitch: -0.16°, Yaw: 101.99°, Packets_Sent: 1344, Status: OK
[2025-01-01 06:02:00] Temperature: 25.9°C, Voltage: 3.74V, Current: 1.21A, Signal_Strength: -48dBm, Antenna_Angle: 339.58°, Roll: -0.92°, Pitch: -0.84°, Yaw: 53.03°, Packets_Sent: 1316, Status: OK
[2025-01-01 06:03:00] Temperature: 29.0°C, Voltage: 3.56V, Current: 1.03A, Signal_Strength: -66dBm, Antenna_Angle: 204.34°, Roll: 0.57°, Pitch: -1.33°, Yaw: 292.65°, Packets_Sent: 1879, Status: OK
[2025-01-01 06:04:00] Temperature: 30.9°C, Voltage: 3.57V, Current: 1.34A, Signal_Strength: -52dBm, Antenna_Angle: 136.28°, Roll: -1.56°, Pitch: -0.53°, Yaw: 58.11°, Packets_Sent: 1935, Status: OK
[2025-01-01 06:05:00] Temperature: 44.4°C, Voltage: 3.61V, Current: 1.23A, Signal_Strength: -56dBm, Antenna_Angle: 62.51°, Roll: 0.64°, Pitch: -0.85°, Yaw: 211.18°, Packets_Sent: 1415, Status: OK
[2025-01-01 06:06:00] Temperature: 44.7°C, Voltage: 3.52V, Current: 0.89A, Signal_Strength: -69dBm, Antenna_Angle: 77.18°, Roll: 1.53°, Pitch: -0.50°, Yaw: 232.25°, Packets_Sent: 1981, Status: OK
[2025-01-01 06:07:00] Temperature: 25.8°C, Voltage: 3.79V, Current: 0.47A, Signal_Strength: -66dBm, Antenna_Angle: 42.92°, Roll: 1.93°, Pitch: 0.60°, Yaw: 286.89°, Packets_Sent: 1654, Status: OK
[2025-01-01 06:08:00] Temperature: 23.3°C, Voltage: 3.80V, Current: 0.60A, Signal_Strength: -54dBm, Antenna_Angle: 84.46°, Roll: 1.83°, Pitch: 1.25°, Yaw: 200.77°, Packets_Sent: 1595, Status: OK
[2025-01-01 06:09:00] Temperature: 37.2°C, Voltage: 3.85V, Current: 0.43A, Signal_Strength: -60dBm, Antenna_Angle: 50.51°, Roll: 1.92°, Pitch: 1.62°, Yaw: 85.90°, Packets_Sent: 1728, Status: OK
[2025-01-01 06:10:00] Temperature: 34.2°C, Voltage: 3.78V, Current: 0.82A, Signal_Strength: -70dBm, Antenna_Angle: 74.01°, Roll: 1.95°, Pitch: 0.54°, Yaw: 331.52°, Packets_Sent: 997, Status: OK
[2025-01-01 06:11:00] Temperature: 15.4°C, Voltage: 3.62V, Current: 1.22A, Signal_Strength: -63dBm, Antenna_Angle: 261.13°, Roll: 1.24°, Pitch: 0.38°, Yaw: 148.76°, Packets_Sent: 1673, Status: OK
[2025-01-01 06:12:00] Temperature: 42.4°C, Voltage: 3.69V, Current: 1.37A, Signal_Strength: -71dBm, Antenna_Angle: 308.98°, Roll: 0.08°, Pitch: -0.04°, Yaw: 344.06°, Packets_Sent: 1030, Status: OK
[2025-01-01 06:13:00] Temperature: 26.6°C, Voltage: 3.45V, Current: 0.49A, Signal_Strength: -52dBm, Antenna_Angle: 157.59°, Roll: 0.33°, Pitch: -1.59°, Yaw: 324.13°, Packets_Sent: 1616, Status: OK
[2025-01-01 06:14:00] Temperature: 19.2°C, Voltage: 3.85V, Current: 0.49A, Signal_Strength: -74dBm, Antenna_Angle: 327.51°, Roll: -1.25°, Pitch: 1.93°, Yaw: 59.42°, Packets_Sent: 1007, Status: OK
[2025-01-01 06:15:00] Temperature: 33.6°C, Voltage: 3.62V, Current: 1.49A, Signal_Strength: -49dBm, Antenna_Angle: 346.28°, Roll: -1.55°, Pitch: -1.31°, Yaw: 199.50°, Packets_Sent: 1173, Status: OK
[2025-01-01 06:16:00] Temperature: 22.9°C, Voltage: 3.73V, Current: 1.00A, Signal_Strength: -71dBm, Antenna_Angle: 13.21°, Roll: 0.47°, Pitch: 1.05°, Yaw: 222.43°, Packets_Sent: 1846, Status: OK
[2025-01-01 06:17:00] Temperature: 37.6°C, Voltage: 3.63V, Current: 1.36A, Signal_Strength: -70dBm, Antenna_Angle: 335.31°, Roll: -0.86°, Pitch: -0.89°, Yaw: 97.08°, Packets_Sent: 1038, Status: OK
[2025-01-01 06:18:00] Temperature: 15.4°C, Voltage: 3.64V, Current: 1.33A, Signal_Strength: -70dBm, Antenna_Angle: 253.99°, Roll: 1.67°, Pitch: -1.73°, Yaw: 352.70°, Packets_Sent: 1992, Status: OK
[2025-01-01 06:19:00] Temperature: 20.1°C, Voltage: 3.73V, Current: 1.33A, Signal_Strength: -53dBm, Antenna_Angle: 255.12°, Roll: -0.17°, Pitch: -0.71°, Yaw: 169.39°, Packets_Sent: 1459, Status: OK
[2025-01-01 06:20:00] Temperature: 41.9°C, Voltage: 3.81V, Current: 1.17A, Signal_Strength: -57dBm, Antenna_Angle: 61.36°, Roll: -1.89°, Pitch: -0.74°, Yaw: 172.02°, Packets_Sent: 1370, Status: OK
[2025-01-01 06:21:00] Temperature: 39.6°C, Voltage: 3.71V, Current: 1.33A, Signal_Strength: -69dBm, Antenna_Angle: 159.68°, Roll: -0.12°, Pitch: 0.88°, Yaw: 35.89°, Packets_Sent: 932, Status: OK
[2025-01-01 06:22:00] Temperature: 21.6°C, Voltage: 3.56V, Current: 1.14A, Signal_Strength: -72dBm, Antenna_Angle: 1.60°, Roll: 1.27°, Pitch: -1.08°, Yaw: 20.04°, Packets_Sent: 1474, Status: OK
[2025-01-01 06:23:00] Temperature: 79.2°C, Voltage: 2.78V, Current: 0.43A, Signal_Strength: -103dBm, Antenna_Angle: 128.00°, Roll: 0.48°, Pitch: 1.86°, Yaw: 153.19°, Packets_Sent: 1739, Status: Critical
[2025-01-01 06:24:00] Temperature: 42.5°C, Voltage: 3.46V, Current: 0.93A, Signal_Strength: -50dBm, Antenna_Angle: 286.98°, Roll: -1.77°, Pitch: 0.00°, Yaw: 46.63°, Packets_Sent: 1078, Status: OK
[2025-01-01 06:25:00] Temperature: 19.1°C, Voltage: 3.57V, Current: 1.12A, Signal_Strength: -48dBm, Antenna_Angle: 189.50°, Roll: 1.42°, Pitch: -0.62°, Yaw: 105.62°, Packets_Sent: 1167, Status: OK
[2025-01-01 06:26:00] Temperature: 44.5°C, Voltage: 3.69V, Current: 0.66A, Signal_Strength: -63dBm, Antenna_Angle: 86.54°, Roll: 1.20°, Pitch: 0.56°, Yaw: 169.42°, Packets_Sent: 1222, Status: OK
[2025-01-01 06:27:00] Temperature: 36.9°C, Voltage: 3.69V, Current: 0.44A, Signal_Strength: -62dBm, Antenna_Angle: 322.01°, Roll: 1.09°, Pitch: -0.71°, Yaw: 322.57°, Packets_Sent: 1642, Status: OK
[2025-01-01 06:28:00] Temperature: 40.8°C, Voltage: 3.67V, Current: 1.22A, Signal_Strength: -53dBm, Antenna_Angle: 261.86°, Roll: -0.68°, Pitch: -1.32°, Yaw: 339.53°, Packets_Sent: 1216, Status: OK
[2025-01-01 06:29:00] Temperature: 37.3°C, Voltage: 3.78V, Current: 0.86A, Signal_Strength: -51dBm, Antenna_Angle: 304.44°, Roll: -1.67°, Pitch: -0.03°, Yaw: 116.86°, Packets_Sent: 1005, Status: OK
[2025-01-01 06:30:00] Temperature: 19.7°C, Voltage: 3.64V, Current: 1.23A, Signal_Strength: -48dBm, Antenna_Angle: 223.61°, Roll: -0.69°, Pitch: -1.35°, Yaw: 283.15°, Packets_Sent: 1776, Status: OK
[2025-01-01 06:31:00] Temperature: 73.1°C, Voltage: 3.80V, Current: 1.45A, Signal_Strength: -58dBm, Antenna_Angle: 18.98°, Roll: 1.28°, Pitch: 0.66°, Yaw: 122.19°, Packets_Sent: 1023, Status: Warning
[2025-01-01 06:32:00] Temperature: 22.9°C, Voltage: 3.49V, Current: 1.03A, Signal_Strength: -73dBm, Antenna_Angle: 46.40°, Roll: -0.34°, Pitch: 0.96°, Yaw: 169.12°, Packets_Sent: 1193, Status: OK
[2025-01-01 06:33:00] Temperature: 40.1°C, Voltage: 3.67V, Current: 0.48A, Signal_Strength: -45dBm, Antenna_Angle: 243.25°, Roll: -0.50°, Pitch: -1.01°, Yaw: 57.97°, Packets_Sent: 1887, Status: OK
[2025-01-01 06:34:00] Temperature: 17.1°C, Voltage: 3.50V, Current: 0.88A, Signal_Strength: -70dBm, Antenna_Angle: 97.60°, Roll: -0.58°, Pitch: -1.91°, Yaw: 284.61°, Packets_Sent: 1946, Status: OK
[2025-01-01 06:35:00] Temperature: 41.6°C, Voltage: 3.48V, Current: 0.98A, Signal_Strength: -60dBm, Antenna_Angle: 178.56°, Roll: -1.42°, Pitch: -1.28°, Yaw: 137.66°, Packets_Sent: 1819, Status: OK
[2025-01-01 06:36:00] Temperature: 33.1°C, Voltage: 3.78V, Current: 1.12A, Signal_Strength: -54dBm, Antenna_Angle: 14.78°, Roll: 0.85°, Pitch: 0.45°, Yaw: 173.14°, Packets_Sent: 1109, Status: OK
[2025-01-01 06:37:00] Temperature: 39.2°C, Voltage: 3.47V, Current: 0.67A, Signal_Strength: -45dBm, Antenna_Angle: 265.67°, Roll: -1.76°, Pitch: 1.26°, Yaw: 105.07°, Packets_Sent: 1373, Status: OK
[2025-01-01 06:38:00] Temperature: 34.5°C, Voltage: 3.55V, Current: 1.12A, Signal_Strength: -49dBm, Antenna_Angle: 19.52°, Roll: 0.71°, Pitch: 0.52°, Yaw: 330.48°, Packets_Sent: 1270, Status: OK
[2025-01-01 06:39:00] Temperature: 29.1°C, Voltage: 3.67V, Current: 0.45A, Signal_Strength: -70dBm, Antenna_Angle: 327.05°, Roll: 0.32°, Pitch: 1.72°, Yaw: 174.78°, Packets_Sent: 964, Status: OK
[2025-01-01 06:40:00] Temperature: 43.0°C, Voltage: 3.65V, Current: 0.90A, Signal_Strength: -61dBm, Antenna_Angle: 86.46°, Roll: -0.63°, Pitch: 1.82°, Yaw: 135.89°, Packets_Sent: 1752, Status: OK
[2025-01-01 06:41:00] Temperature: 24.0°C, Voltage: 3.70V, Current: 0.46A, Signal_Strength: -67dBm, Antenna_Angle: 346.58°, Roll: 0.45°, Pitch: 1.22°, Yaw: 250.48°, Packets_Sent: 1126, Status: OK
[2025-01-01 06:42:00] Temperature: 38.1°C, Voltage: 2.81V, Current: 0.52A, Signal_Strength: -73dBm, Antenna_Angle: 137.45°, Roll: 0.30°, Pitch: -0.51°, Yaw: 84.61°, Packets_Sent: 1318, Status: Critical
[2025-01-01 06:43:00] Temperature: 22.5°C, Voltage: 3.71V, Current: 1.37A, Signal_Strength: -69dBm, Antenna_Angle: 244.33°, Roll: -0.75°, Pitch: 0.62°, Yaw: 113.36°, Packets_Sent: 1043, Status: OK
[2025-01-01 06:44:00] Temperature: 15.9°C, Voltage: 3.46V, Current: 0.81A, Signal_Strength: -74dBm, Antenna_Angle: 49.90°, Roll: -1.94°, Pitch: -0.24°, Yaw: 258.22°, Packets_Sent: 1765, Status: OK
[2025-01-01 06:45:00] Temperature: 45.0°C, Voltage: 3.75V, Current: 0.73A, Signal_Strength: -51dBm, Antenna_Angle: 171.90°, Roll: -1.57°, Pitch: 1.75°, Yaw: 352.28°, Packets_Sent: 1221, Status: OK
[2025-01-01 06:46:00] Temperature: 31.9°C, Voltage: 3.55V, Current: 1.49A, Signal_Strength: -55dBm, Antenna_Angle: 163.14°, Roll: -1.00°, Pitch: -1.30°, Yaw: 101.47°, Packets_Sent: 1828, Status: OK
[2025-01-01 06:47:00] Temperature: 24.8°C, Voltage: 3.64V, Current: 0.59A, Signal_Strength: -70dBm, Antenna_Angle: 12.09°, Roll: 0.96°, Pitch: 1.10°, Yaw: 130.04°, Packets_Sent: 1368, Status: OK
[2025-01-01 06:48:00] Temperature: 28.6°C, Voltage: 3.76V, Current: 0.58A, Signal_Strength: -59dBm, Antenna_Angle: 193.32°, Roll: 1.95°, Pitch: 0.24°, Yaw: 321.84°, Packets_Sent: 1986, Status: OK
[2025-01-01 06:49:00] Temperature: 41.7°C, Voltage: 3.74V, Current: 1.45A, Signal_Strength: -101dBm, Antenna_Angle: 217.20°, Roll: -0.46°, Pitch: 0.90°, Yaw: 224.97°, Packets_Sent: 1069, Status: Critical
[2025-01-01 06:50:00] Temperature: 39.5°C, Voltage: 3.71V, Current: 0.72A, Signal_Strength: -66dBm, Antenna_Angle: 90.51°, Roll: -1.42°, Pitch: 1.30°, Yaw: 2.13°, Packets_Sent: 1558, Status: OK
[2025-01-01 06:51:00] Temperature: 44.1°C, Voltage: 3.52V, Current: 1.36A, Signal_Strength: -46dBm, Antenna_Angle: 316.38°, Roll: -0.50°, Pitch: 0.15°, Yaw: 118.88°, Packets_Sent: 1977, Status: OK
[2025-01-01 06:52:00] Temperature: 15.3°C, Voltage: 3.48V, Current: 1.05A, Signal_Strength: -52dBm, Antenna_Angle: 215.68°, Roll: 1.06°, Pitch: -1.50°, Yaw: 246.54°, Packets_Sent: 1609, Status: OK
[2025-01-01 06:53:00] Temperature: 43.2°C, Voltage: 3.75V, Current: 1.08A, Signal_Strength: -52dBm, Antenna_Angle: 152.46°, Roll: 1.04°, Pitch: 1.81°, Yaw: 325.32°, Packets_Sent: 1193, Status: OK
[2025-01-01 06:54:00] Temperature: 42.2°C, Voltage: 3.73V, Current: 0.46A, Signal_Strength: -54dBm, Antenna_Angle: 239.76°, Roll: -0.07°, Pitch: 0.84°, Yaw: 298.31°, Packets_Sent: 1845, Status: OK
[2025-01-01 06:55:00] Temperature: 23.1°C, Voltage: 3.79V, Current: 0.45A, Signal_Strength: -68dBm, Antenna_Angle: 148.89°, Roll: 0.65°, Pitch: -1.95°, Yaw: 175.43°, Packets_Sent: 1353, Status: OK
[2025-01-01 06:56:00] Temperature: 39.1°C, Voltage: 3.75V, Current: 0.82A, Signal_Strength: -67dBm, Antenna_Angle: 173.31°, Roll: -0.05°, Pitch: -0.85°, Yaw: 64.50°, Packets_Sent: 1263, Status: OK
[2025-01-01 06:57:00] Temperature: 42.6°C, Voltage: 3.80V, Current: 1.36A, Signal_Strength: -52dBm, Antenna_Angle: 271.59°, Roll: 0.75°, Pitch: 0.01°, Yaw: 331.34°, Packets_Sent: 1903, Status: OK
[2025-01-01 06:58:00] Temperature: 35.4°C, Voltage: 3.62V, Current: 1.37A, Signal_Strength: -59dBm, Antenna_Angle: 182.91°, Roll: -0.57°, Pitch: -0.13°, Yaw: 249.32°, Packets_Sent: 1611, Status: OK
[2025-01-01 06:59:00] Temperature: 27.5°C, Voltage: 3.62V, Current: 1.35A, Signal_Strength: -63dBm, Antenna_Angle: 354.87°, Roll: 1.92°, Pitch: 0.26°, Yaw: 151.40°, Packets_Sent: 1517, Status: OK
[2025-01-01 07:00:00] Temperature: 26.6°C, Voltage: 3.61V, Current: 0.42A, Signal_Strength: -58dBm, Antenna_Angle: 133.37°, Roll: 0.78°, Pitch: -1.53°, Yaw: 326.34°, Packets_Sent: 1144, Status: OK
[2025-01-01 07:01:00] Temperature: 32.6°C, Voltage: 2.74V, Current: 0.61A, Signal_Strength: -71dBm, Antenna_Angle: 326.26°, Roll: 0.04°, Pitch: -0.51°, Yaw: 218.51°, Packets_Sent: 1052, Status: Critical
[2025-01-01 07:02:00] Temperature: 19.4°C, Voltage: 3.73V, Current: 1.39A, Signal_Strength: -61dBm, Antenna_Angle: 266.06°, Roll: 0.23°, Pitch: 1.04°, Yaw: 315.84°, Packets_Sent: 1538, Status: OK
[2025-01-01 07:03:00] Temperature: 31.6°C, Voltage: 3.66V, Current: 1.03A, Signal_Strength: -50dBm, Antenna_Angle: 225.88°, Roll: 0.96°, Pitch: -1.66°, Yaw: 152.94°, Packets_Sent: 1736, Status: OK
[2025-01-01 07:04:00] Temperature: 25.4°C, Voltage: 3.65V, Current: 0.46A, Signal_Strength: -54dBm, Antenna_Angle: 139.92°, Roll: -1.28°, Pitch: -0.61°, Yaw: 202.82°, Packets_Sent: 1275, Status: OK
[2025-01-01 07:05:00] Temperature: 22.5°C, Voltage: 3.54V, Current: 1.44A, Signal_Strength: -71dBm, Antenna_Angle: 101.36°, Roll: -1.56°, Pitch: -0.44°, Yaw: 350.28°, Packets_Sent: 920, Status: OK
[2025-01-01 07:06:00] Temperature: 17.7°C, Voltage: 3.78V, Current: 1.35A, Signal_Strength: -68dBm, Antenna_Angle: 358.62°, Roll: 1.35°, Pitch: -0.55°, Yaw: 124.52°, Packets_Sent: 934, Status: OK
[2025-01-01 07:07:00] Temperature: 15.1°C, Voltage: 3.77V, Current: 0.59A, Signal_Strength: -75dBm, Antenna_Angle: 67.88°, Roll: -0.12°, Pitch: 0.56°, Yaw: 127.00°, Packets_Sent: 1754, Status: OK
[2025-01-01 07:08:00] Temperature: 26.7°C, Voltage: 3.74V, Current: 0.58A, Signal_Strength: -57dBm, Antenna_Angle: 111.38°, Roll: -1.99°, Pitch: -0.81°, Yaw: 3.02°, Packets_Sent: 1032, Status: OK
[2025-01-01 07:09:00] Temperature: 16.1°C, Voltage: 3.79V, Current: 0.58A, Signal_Strength: -69dBm, Antenna_Angle: 78.48°, Roll: -0.77°, Pitch: 0.10°, Yaw: 255.39°, Packets_Sent: 1161, Status: OK
[2025-01-01 07:10:00] Temperature: 35.8°C, Voltage: 3.60V, Current: 1.22A, Signal_Strength: -65dBm, Antenna_Angle: 246.06°, Roll: 1.15°, Pitch: 1.36°, Yaw: 29.11°, Packets_Sent: 1369, Status: OK
[2025-01-01 07:11:00] Temperature: 35.7°C, Voltage: 3.51V, Current: 1.46A, Signal_Strength: -50dBm, Antenna_Angle: 194.41°, Roll: 1.43°, Pitch: 0.69°, Yaw: 259.15°, Packets_Sent: 1779, Status: OK
[2025-01-01 07:12:00] Temperature: 35.0°C, Voltage: 3.62V, Current: 0.55A, Signal_Strength: -73dBm, Antenna_Angle: 120.54°, Roll: 0.84°, Pitch: -1.62°, Yaw: 334.83°, Packets_Sent: 1031, Status: OK
[2025-01-01 07:13:00] Temperature: 17.4°C, Voltage: 3.64V, Current: 1.06A, Signal_Strength: -51dBm, Antenna_Angle: 75.27°, Roll: -0.30°, Pitch: -0.43°, Yaw: 141.22°, Packets_Sent: 1701, Status: OK
[2025-01-01 07:14:00] Temperature: 33.5°C, Voltage: 3.64V, Current: 0.96A, Signal_Strength: -55dBm, Antenna_Angle: 57.01°, Roll: 0.33°, Pitch: -0.88°, Yaw: 3.66°, Packets_Sent: 1568, Status: OK
[2025-01-01 07:15:00] Temperature: 35.5°C, Voltage: 3.69V, Current: 1.19A, Signal_Strength: -55dBm, Antenna_Angle: 216.43°, Roll: 1.33°, Pitch: -0.04°, Yaw: 78.73°, Packets_Sent: 963, Status: OK
[2025-01-01 07:16:00] Temperature: 20.9°C, Voltage: 3.75V, Current: 1.13A, Signal_Strength: -70dBm, Antenna_Angle: 90.33°, Roll: -1.50°, Pitch: 0.76°, Yaw: 343.02°, Packets_Sent: 1602, Status: OK
[2025-01-01 07:17:00] Temperature: 74.3°C, Voltage: 3.49V, Current: 1.09A, Signal_Strength: -74dBm, Antenna_Angle: 290.24°, Roll: -1.78°, Pitch: -0.39°, Yaw: 163.71°, Packets_Sent: 1411, Status: Warning
[2025-01-01 07:18:00] Temperature: 40.7°C, Voltage: 3.61V, Current: 0.57A, Signal_Strength: -50dBm, Antenna_Angle: 224.12°, Roll: 0.00°, Pitch: -1.36°, Yaw: 260.35°, Packets_Sent: 1047, Status: OK
[2025-01-01 07:19:00] Temperature: 22.1°C, Voltage: 3.65V, Current: 0.59A, Signal_Strength: -75dBm, Antenna_Angle: 256.69°, Roll: -1.52°, Pitch: 0.35°, Yaw: 159.01°, Packets_Sent: 1571, Status: OK
