--- RISAT-2BR1 Logs ---
[2025-01-01 00:00:00] Temperature: 34.5°C, Voltage: 3.60V, Current: 1.08A, Signal_Strength: -52dBm, Antenna_Angle: 343.65°, Roll: 0.12°, Pitch: 0.53°, Yaw: 178.76°, Packets_Sent: 962, Status: OK
[2025-01-01 05:30:00] Temperature: 31.7°C, Voltage: 3.79V, Current: 0.48A, Signal_Strength: -51dBm, Antenna_Angle: 151.67°, Roll: -0.40°, Pitch: 0.58°, Yaw: 83.82°, Packets_Sent: 1484, Status: OK
[2025-01-01 05:31:00] Temperature: 38.6°C, Voltage: 3.80V, Current: 0.82A, Signal_Strength: -75dBm, Antenna_Angle: 347.00°, Roll: 0.06°, Pitch: 1.71°, Yaw: 95.24°, Packets_Sent: 1470, Status: OK
[2025-01-01 05:32:00] Temperature: 30.0°C, Voltage: 3.54V, Current: 0.61A, Signal_Strength: -70dBm, Antenna_Angle: 305.32°, Roll: -0.87°, Pitch: 0.41°, Yaw: 126.81°, Packets_Sent: 1233, Status: OK
[2025-01-01 05:33:00] Temperature: 35.7°C, Voltage: 3.46V, Current: 1.13A, Signal_Strength: -62dBm, Antenna_Angle: 58.20°, Roll: 1.76°, Pitch: 0.33°, Yaw: 213.41°, Packets_Sent: 1436, Status: OK
[2025-01-01 05:34:00] Temperature: 43.8°C, Voltage: 3.02V, Current: 0.43A, Signal_Strength: -63dBm, Antenna_Angle: 229.02°, Roll: -1.17°, Pitch: -1.66°, Yaw: 339.85°, Packets_Sent: 1561, Status: Warning
[2025-01-01 05:35:00] Temperature: 15.9°C, Voltage: 3.50V, Current: 1.19A, Signal_Strength: -60dBm, Antenna_Angle: 32.80°, Roll: -1.42°, Pitch: -1.10°, Yaw: 128.10°, Packets_Sent: 1669, Status: OK
[2025-01-01 05:36:00] Temperature: 16.6°C, Voltage: 3.81V, Current: 1.00A, Signal_Strength: -45dBm, Antenna_Angle: 13.75°, Roll: 1.79°, Pitch: -0.54°, Yaw: 78.64°, Packets_Sent: 934, Status: OK
[2025-01-01 05:37:00] Temperature: 40.1°C, Voltage: 3.53V, Current: 0.84A, Signal_Strength: -74dBm, Antenna_Angle: 228.91°, Roll: -0.04°, Pitch: 0.05°, Yaw: 165.89°, Packets_Sent: 1821, Status: OK
[2025-01-01 05:38:00] Temperature: 42.8°C, Voltage: 3.60V, Current: 0.87A, Signal_Strength: -56dBm, Antenna_Angle: 166.56°, Roll: -0.59°, Pitch: -0.02°, Yaw: 204.60°, Packets_Sent: 1505, Status: OK
[2025-01-01 05:39:00] Temperature: 26.1°C, Voltage: 3.60V, Current: 1.38A, Signal_Strength: -65dBm, Antenna_Angle: 233.47°, Roll: -1.46°, Pitch: 0.84°, Yaw: 29.87°, Packets_Sent: 1692, Status: OK
[2025-01-01 05:40:00] Temperature: 30.4°C, Voltage: 3.80V, Current: 1.45A, Signal_Strength: -66dBm, Antenna_Angle: 26.75°, Roll: 0.50°, Pitch: 1.77°, Yaw: 248.28°, Packets_Sent: 1359, Status: OK
[2025-01-01 05:41:00] Temperature: 40.6°C, Voltage: 3.81V, Current: 0.56A, Signal_Strength: -47dBm, Antenna_Angle: 339.26°, Roll: 0.58°, Pitch: 0.00°, Yaw: 278.94°, Packets_Sent: 1984, Status: OK
[2025-01-01 05:42:00] Temperature: 34.5°C, Voltage: 3.49V, Current: 0.47A, Signal_Strength: -56dBm, Antenna_Angle: 66.59°, Roll: 1.33°, Pitch: -0.50°, Yaw: 106.34°, Packets_Sent: 1513, Status: OK
[2025-01-01 05:43:00] Temperature: 19.5°C, Voltage: 2.87V, Current: 0.44A, Signal_Strength: -51dBm, Antenna_Angle: 48.78°, Roll: 1.06°, Pitch: 1.53°, Yaw: 166.76°, Packets_Sent: 1689, Status: Critical
[2025-01-01 05:44:00] Temperature: 16.7°C, Voltage: 3.78V, Current: 0.80A, Signal_Strength: -49dBm, Antenna_Angle: 62.03°, Roll: 1.14°, Pitch: 0.95°, Yaw: 102.42°, Packets_Sent: 1087, Status: OK
[2025-01-01 05:45:00] Temperature: 15.3°C, Voltage: 3.73V, Current: 1.04A, Signal_Strength: -45dBm, Antenna_Angle: 157.14°, Roll: 0.58°, Pitch: 1.18°, Yaw: 7.94°, Packets_Sent: 1493, Status: OK
[2025-01-01 05:46:00] Temperature: 77.1°C, Voltage: 3.74V, Current: 1.31A, Signal_Strength: -48dBm, Antenna_Angle: 130.21°, Roll: -0.59°, Pitch: 0.29°, Yaw: 209.87°, Packets_Sent: 1237, Status: Warning
[2025-01-01 05:47:00] Temperature: 39.5°C, Voltage: 3.69V, Current: 0.68A, Signal_Strength: -71dBm, Antenna_Angle: 327.91°, Roll: 1.62°, Pitch: -0.70°, Yaw: 146.39°, Packets_Sent: 1384, Status: OK
[2025-01-01 05:48:00] Temperature: 42.0°C, Voltage: 3.03V, Current: 1.46A, Signal_Strength: -72dBm, Antenna_Angle: 287.96°, Roll: -0.95°, Pitch: 0.01°, Yaw: 132.08°, Packets_Sent: 1377, Status: Warning
[2025-01-01 05:49:00] Temperature: 35.6°C, Voltage: 3.62V, Current: 0.59A, Signal_Strength: -61dBm, Antenna_Angle: 196.87°, Roll: -1.26°, Pitch: -1.04°, Yaw: 294.97°, Packets_Sent: 1078, Status: OK
[2025-01-01 05:50:00] Temperature: 18.5°C, Voltage: 3.46V, Current: 0.58A, Signal_Strength: -72dBm, Antenna_Angle: 250.48°, Roll: 0.01°, Pitch: 1.98°, Yaw: 14.20°, Packets_Sent: 1317, Status: OK
[2025-01-01 05:51:00] Temperature: 40.8°C, Voltage: 3.67V, Current: 0.58A, Signal_Strength: -59dBm, Antenna_Angle: 216.84°, Roll: 0.85°, Pitch: 0.31°, Yaw: 243.87°, Packets_Sent: 1981, Status: OK
[2025-01-01 05:52:00] Temperature: 25.8°C, Voltage: 3.53V, Current: 1.31A, Signal_Strength: -72dBm, Antenna_Angle: 207.25°, Roll: 0.05°, Pitch: -1.72°, Yaw: 78.10°, Packets_Sent: 973, Status: OK
[2025-01-01 05:53:00] Temperature: 43.9°C, Voltage: 3.74V, Current: 1.17A, Signal_Strength: -72dBm, Antenna_Angle: 345.27°, Roll: 1.04°, Pitch: 1.52°, Yaw: 225.37°, Packets_Sent: 1378, Status: OK
[2025-01-01 05:54:00] Temperature: 44.8°C, Voltage: 3.84V, Current: 1.18A, Signal_Strength: -54dBm, Antenna_Angle: 24.91°, Roll: -1.66°, Pitch: 1.43°, Yaw: 78.35°, Packets_Sent: 1891, Status: OK
[2025-01-01 05:55:00] Temperature: 31.9°C, Voltage: 3.70V, Current: 1.38A, Signal_Strength: -51dBm, Antenna_Angle: 172.48°, Roll: -0.72°, Pitch: 1.47°, Yaw: 40.32°, Packets_Sent: 973, Status: OK
[2025-01-01 05:56:00] Temperature: 38.5°C, Voltage: 3.46V, Current: 1.38A, Signal_Strength: -68dBm, Antenna_Angle: 342.96°, Roll: 0.37°, Pitch: -0.28°, Yaw: 344.92°, Packets_Sent: 1439, Status: OK
[2025-01-01 05:57:00] Temperature: 41.8°C, Voltage: 3.64V, Current: 0.83A, Signal_Strength: -73dBm, Antenna_Angle: 257.59°, Roll: -0.61°, Pitch: 0.81°, Yaw: 128.91°, Packets_Sent: 1829, Status: OK
[2025-01-01 05:58:00] Temperature: 28.8°C, Voltage: 3.54V, Current: 1.31A, Signal_Strength: -52dBm, Antenna_Angle: 75.23°, Roll: -1.90°, Pitch: -1.22°, Yaw: 179.08°, Packets_Sent: 1707, Status: OK
[2025-01-01 05:59:00] Temperature: 36.8°C, Voltage: 3.49V, Current: 1.47A, Signal_Strength: -55dBm, Antenna_Angle: 351.57°, Roll: -0.74°, Pitch: 1.56°, Yaw: 271.81°, Packets_Sent: 1012, Status: OK
[2025-01-01 06:00:00] Temperature: 44.1°C, Voltage: 3.83V, Current: 1.24A, Signal_Strength: -100dBm, Antenna_Angle: 136.48°, Roll: -1.76°, Pitch: -0.40°, Yaw: 166.19°, Packets_Sent: 1321, Status: Warning
[2025-01-01 06:01:00] Temperature: 77.2°C, Voltage: 3.01V, Current: 0.84A, Signal_Strength: -102dBm, Antenna_Angle: 88.40°, Roll: 1.95°, Pitch: -1.01°, Yaw: 248.40°, Packets_Sent: 1180, Status: Critical
[2025-01-01 06:02:00] Temperature: 15.3°C, Voltage: 3.46V, Current: 0.95A, Signal_Strength: -48dBm, Antenna_Angle: 98.76°, Roll: 0.24°, Pitch: -1.21°, Yaw: 65.74°, Packets_Sent: 999, Status: OK
[2025-01-01 06:03:00] Temperature: 40.3°C, Voltage: 3.77V, Current: 0.85A, Signal_Strength: -48dBm, Antenna_Angle: 280.19°, Roll: -0.86°, Pitch: 0.78°, Yaw: 249.65°, Packets_Sent: 1500, Status: OK
[2025-01-01 06:04:00] Temperature: 33.7°C, Voltage: 3.71V, Current: 0.67A, Signal_Strength: -65dBm, Antenna_Angle: 263.59°, Roll: -1.25°, Pitch: 0.10°, Yaw: 320.15°, Packets_Sent: 1909, Status: OK
[2025-01-01 06:05:00] Temperature: 40.2°C, Voltage: 3.51V, Current: 0.81A, Signal_Strength: -47dBm, Antenna_Angle: 267.36°, Roll: -0.73°, Pitch: 1.48°, Yaw: 76.16°, Packets_Sent: 1629, Status: OK
[2025-01-01 06:06:00] Temperature: 41.8°C, Voltage: 3.83V, Current: 1.26A, Signal_Strength: -46dBm, Antenna_Angle: 330.95°, Roll: 1.45°, Pitch: 1.11°, Yaw: 84.67°, Packets_Sent: 1963, Status: OK
[2025-01-01 06:07:00] Temperature: 31.8°C, Voltage: 3.53V, Current: 1.18A, Signal_Strength: -69dBm, Antenna_Angle: 316.08°, Roll: -1.42°, Pitch: -1.04°, Yaw: 6.12°, Packets_Sent: 1294, Status: OK
[2025-01-01 06:08:00] Temperature: 22.1°C, Voltage: 3.55V, Current: 0.80A, Signal_Strength: -66dBm, Antenna_Angle: 151.59°, Roll: 0.07°, Pitch: 0.95°, Yaw: 339.73°, Packets_Sent: 1460, Status: OK
[2025-01-01 06:09:00] Temperature: 26.8°C, Voltage: 3.65V, Current: 0.50A, Signal_Strength: -74dBm, Antenna_Angle: 82.07°, Roll: -0.67°, Pitch: 1.56°, Yaw: 207.03°, Packets_Sent: 1836, Status: OK
[2025-01-01 06:10:00] Temperature: 16.1°C, Voltage: 3.55V, Current: 0.96A, Signal_Strength: -75dBm, Antenna_Angle: 37.24°, Roll: -0.99°, Pitch: -1.68°, Yaw: 158.18°, Packets_Sent: 1451, Status: OK
[2025-01-01 06:11:00] Temperature: 36.2°C, Voltage: 3.73V, Current: 1.17A, Signal_Strength: -48dBm, Antenna_Angle: 26.17°, Roll: -1.53°, Pitch: -0.77°, Yaw: 330.27°, Packets_Sent: 1680, Status: OK
[2025-01-01 06:12:00] Temperature: 41.3°C, Voltage: 3.48V, Current: 0.97A, Signal_Strength: -70dBm, Antenna_Angle: 269.46°, Roll: 1.13°, Pitch: -0.63°, Yaw: 255.33°, Packets_Sent: 945, Status: OK
[2025-01-01 06:13:00] Temperature: 44.1°C, Voltage: 3.81V, Current: 0.59A, Signal_Strength: -63dBm, Antenna_Angle: 349.11°, Roll: 0.03°, Pitch: -0.98°, Yaw: 305.74°, Packets_Sent: 1677, Status: OK
[2025-01-01 06:14:00] Temperature: 40.4°C, Voltage: 3.54V, Current: 0.90A, Signal_Strength: -45dBm, Antenna_Angle: 290.50°, Roll: -0.84°, Pitch: 1.20°, Yaw: 98.17°, Packets_Sent: 1306, Status: OK
[2025-01-01 06:15:00] Temperature: 23.4°C, Voltage: 3.59V, Current: 1.02A, Signal_Strength: -55dBm, Antenna_Angle: 283.65°, Roll: -1.96°, Pitch: 1.97°, Yaw: 306.43°, Packets_Sent: 958, Status: OK
[2025-01-01 06:16:00] Temperature: 43.7°C, Voltage: 3.71V, Current: 0.55A, Signal_Strength: -60dBm, Antenna_Angle: 53.94°, Roll: 1.87°, Pitch: -0.49°, Yaw: 211.33°, Packets_Sent: 1351, Status: OK
[2025-01-01 06:17:00] Temperature: 35.6°C, Voltage: 3.73V, Current: 1.12A, Signal_Strength: -53dBm, Antenna_Angle: 275.74°, Roll: -0.44°, Pitch: 0.12°, Yaw: 192.62°, Packets_Sent: 1325, Status: OK
[2025-01-01 06:18:00] Temperature: 41.2°C, Voltage: 3.83V, Current: 0.76A, Signal_Strength: -55dBm, Antenna_Angle: 162.35°, Roll: -0.97°, Pitch: 1.12°, Yaw: 217.64°, Packets_Sent: 1296, Status: OK
[2025-01-01 06:19:00] Temperature: 35.5°C, Voltage: 3.81V, Current: 0.44A, Signal_Strength: -72dBm, Antenna_Angle: 68.03°, Roll: 1.42°, Pitch: 1.01°, Yaw: 340.98°, Packets_Sent: 1431, Status: OK
[2025-01-01 06:20:00] Temperature: 39.5°C, Voltage: 3.70V, Current: 1.02A, Signal_Strength: -69dBm, Antenna_Angle: 268.37°, Roll: 1.25°, Pitch: -1.86°, Yaw: 248.76°, Packets_Sent: 1870, Status: OK
[2025-01-01 06:21:00] Temperature: 29.6°C, Voltage: 3.68V, Current: 1.18A, Signal_Strength: -58dBm, Antenna_Angle: 315.45°, Roll: -0.78°, Pitch: -1.28°, Yaw: 343.67°, Packets_Sent: 1154, Status: OK
[2025-01-01 06:22:00] Temperature: 33.4°C, Voltage: 3.60V, Current: 1.03A, Signal_Strength: -66dBm, Antenna_Angle: 300.70°, Roll: 1.37°, Pitch: 0.79°, Yaw: 127.34°, Packets_Sent: 1874, Status: OK
[2025-01-01 06:23:00] Temperature: 29.2°C, Voltage: 3.52V, Current: 0.41A, Signal_Strength: -75dBm, Antenna_Angle: 149.36°, Roll: 0.59°, Pitch: -0.21°, Yaw: 97.52°, Packets_Sent: 1036, Status: OK
[2025-01-01 06:24:00] Temperature: 34.9°C, Voltage: 3.56V, Current: 1.23A, Signal_Strength: -57dBm, Antenna_Angle: 84.32°, Roll: 1.26°, Pitch: 0.85°, Yaw: 198.28°, Packets_Sent: 1140, Status: OK
[2025-01-01 06:25:00] Temperature: 27.7°C, Voltage: 3.81V, Current: 0.97A, Signal_Strength: -60dBm, Antenna_Angle: 32.79°, Roll: -1.79°, Pitch: -0.22°, Yaw: 167.44°, Packets_Sent: 994, Status: OK
[2025-01-01 06:26:00] Temperature: 18.1°C, Voltage: 3.72V, Current: 1.09A, Signal_Strength: -56dBm, Antenna_Angle: 121.62°, Roll: 1.81°, Pitch: 0.95°, Yaw: 86.18°, Packets_Sent: 1729, Status: OK
[2025-01-01 06:27:00] Temperature: 41.2°C, Voltage: 3.76V, Current: 1.43A, Signal_Strength: -66dBm, Antenna_Angle: 101.46°, Roll: -1.31°, Pitch: 0.82°, Yaw: 229.35°, Packets_Sent: 1490, Status: OK
[2025-01-01 06:28:00] Temperature: 22.4°C, Voltage: 3.74V, Current: 1.25A, Signal_Strength: -51dBm, Antenna_Angle: 319.31°, Roll: 0.56°, Pitch: -0.07°, Yaw: 242.81°, Packets_Sent: 1313, Status: OK
[2025-01-01 06:29:00] Temperature: 36.4°C, Voltage: 3.79V, Current: 1.12A, Signal_Strength: -58dBm, Antenna_Angle: 199.72°, Roll: -1.81°, Pitch: -1.45°, Yaw: 318.68°, Packets_Sent: 1326, Status: OK
[2025-01-01 06:30:00] Temperature: 34.1°C, Voltage: 3.83V, Current: 0.92A, Signal_Strength: -50dBm, Antenna_Angle: 122.99°, Roll: 1.53°, Pitch: 0.92°, Yaw: 23.31°, Packets_Sent: 1166, Status: OK
[2025-01-01 06:31:00] Temperature: 44.6°C, Voltage: 3.64V, Current: 0.44A, Signal_Strength: -48dBm, Antenna_Angle: 284.53°, Roll: -1.71°, Pitch: 0.89°, Yaw: 0.73°, Packets_Sent: 1468, Status: OK
[2025-01-01 06:32:00] Temperature: 18.6°C, Voltage: 3.85V, Current: 0.53A, Signal_Strength: -66dBm, Antenna_Angle: 144.47°, Roll: -0.47°, Pitch: 0.60°, Yaw: 348.41°, Packets_Sent: 1421, Status: OK
[2025-01-01 06:33:00] Temperature: 40.7°C, Voltage: 3.55V, Current: 1.23A, Signal_Strength: -61dBm, Antenna_Angle: 288.08°, Roll: 0.93°, Pitch: -0.79°, Yaw: 330.58°, Packets_Sent: 1253, Status: OK
[2025-01-01 06:34:00] Temperature: 37.0°C, Voltage: 3.76V, Current: 0.97A, Signal_Strength: -59dBm, Antenna_Angle: 234.55°, Roll: 1.88°, Pitch: -1.26°, Yaw: 178.93°, Packets_Sent: 1589, Status: OK
[2025-01-01 06:35:00] Temperature: 29.5°C, Voltage: 3.57V, Current: 1.14A, Signal_Strength: -46dBm, Antenna_Angle: 178.40°, Roll: -1.77°, Pitch: 0.24°, Yaw: 319.44°, Packets_Sent: 909, Status: OK
[2025-01-01 06:36:00] Temperature: 25.2°C, Voltage: 3.52V, Current: 1.42A, Signal_Strength: -70dBm, Antenna_Angle: 270.34°, Roll: 0.20°, Pitch: -1.35°, Yaw: 59.76°, Packets_Sent: 963, Status: OK
[2025-01-01 06:37:00] Temperature: 44.1°C, Voltage: 3.47V, Current: 0.85A, Signal_Strength: -63dBm, Antenna_Angle: 262.08°, Roll: 0.16°, Pitch: -0.56°, Yaw: 258.81°, Packets_Sent: 1203, Status: OK
[2025-01-01 06:38:00] Temperature: 44.8°C, Voltage: 3.78V, Current: 1.11A, Signal_Strength: -64dBm, Antenna_Angle: 22.74°, Roll: -0.39°, Pitch: 1.30°, Yaw: 190.65°, Packets_Sent: 1529, Status: OK
[2025-01-01 06:39:00] Temperature: 86.6°C, Voltage: 3.45V, Current: 0.42A, Signal_Strength: -55dBm, Antenna_Angle: 268.20°, Roll: 1.33°, Pitch: 1.00°, Yaw: 303.39°, Packets_Sent: 919, Status: Critical
[2025-01-01 06:40:00] Temperature: 82.3°C, Voltage: 3.76V, Current: 0.98A, Signal_Strength: -60dBm, Antenna_Angle: 263.94°, Roll: 1.01°, Pitch: 1.76°, Yaw: 80.92°, Packets_Sent: 1790, Status: Critical
[2025-01-01 06:41:00] Temperature: 41.7°C, Voltage: 3.66V, Current: 0.70A, Signal_Strength: -67dBm, Antenna_Angle: 55.64°, Roll: -0.03°, Pitch: -0.78°, Yaw: 158.49°, Packets_Sent: 1791, Status: OK
[2025-01-01 06:42:00] Temperature: 35.5°C, Voltage: 3.70V, Current: 0.78A, Signal_Strength: -49dBm, Antenna_Angle: 287.43°, Roll: 1.25°, Pitch: -0.42°, Yaw: 158.99°, Packets_Sent: 1450, Status: OK
[2025-01-01 06:43:00] Temperature: 26.9°C, Voltage: 3.72V, Current: 0.50A, Signal_Strength: -57dBm, Antenna_Angle: 57.66°, Roll: -0.21°, Pitch: 0.34°, Yaw: 179.42°, Packets_Sent: 1110, Status: OK
[2025-01-01 06:44:00] Temperature: 15.1°C, Voltage: 3.82V, Current: 0.44A, Signal_Strength: -66dBm, Antenna_Angle: 275.29°, Roll: -1.76°, Pitch: -0.25°, Yaw: 64.64°, Packets_Sent: 1205, Status: OK
[2025-01-01 06:45:00] Temperature: 44.3°C, Voltage: 3.47V, Current: 0.54A, Signal_Strength: -53dBm, Antenna_Angle: 238.78°, Roll: -0.62°, Pitch: 1.81°, Yaw: 133.63°, Packets_Sent: 1423, Status: OK
[2025-01-01 06:46:00] Temperature: 22.2°C, Voltage: 3.69V, Current: 1.19A, Signal_Strength: -74dBm, Antenna_Angle: 357.47°, Roll: 1.10°, Pitch: -1.84°, Yaw: 137.19°, Packets_Sent: 1428, Status: OK
[2025-01-01 06:47:00] Temperature: 28.0°C, Voltage: 3.59V, Current: 1.11A, Signal_Strength: -67dBm, Antenna_Angle: 143.89°, Roll: -0.53°, Pitch: -1.50°, Yaw: 254.91°, Packets_Sent: 1880, Status: OK
[2025-01-01 06:48:00] Temperature: 37.8°C, Voltage: 3.68V, Current: 1.48A, Signal_Strength: -73dBm, Antenna_Angle: 287.47°, Roll: -0.40°, Pitch: 1.70°, Yaw: 146.95°, Packets_Sent: 1329, Status: OK
[2025-01-01 06:49:00] Temperature: 20.8°C, Voltage: 3.65V, Current: 0.65A, Signal_Strength: -45dBm, Antenna_Angle: 46.63°, Roll: 1.77°, Pitch: 0.79°, Yaw: 57.36°, Packets_Sent: 1991, Status: OK
[2025-01-01 06:50:00] Temperature: 30.6°C, Voltage: 3.64V, Current: 1.38A, Signal_Strength: -50dBm, Antenna_Angle: 292.92°, Roll: 0.70°, Pitch: -1.26°, Yaw: 270.32°, Packets_Sent: 1918, Status: OK
[2025-01-01 06:51:00] Temperature: 16.1°C, Voltage: 3.77V, Current: 1.19A, Signal_Strength: -50dBm, Antenna_Angle: 264.00°, Roll: -1.97°, Pitch: 0.77°, Yaw: 112.39°, Packets_Sent: 1008, Status: OK
[2025-01-01 06:52:00] Temperature: 22.5°C, Voltage: 3.81V, Current: 0.62A, Signal_Strength: -62dBm, Antenna_Angle: 96.15°, Roll: -1.07°, Pitch: 1.05°, Yaw: 245.80°, Packets_Sent: 1291, Status: OK
[2025-01-01 06:53:00] Temperature: 31.1°C, Voltage: 3.77V, Current: 0.63A, Signal_Strength: -67dBm, Antenna_Angle: 143.50°, Roll: -1.49°, Pitch: 0.58°, Yaw: 320.70°, Packets_Sent: 1068, Status: OK
[2025-01-01 06:54:00] Temperature: 15.4°C, Voltage: 3.64V, Current: 0.88A, Signal_Strength: -57dBm, Antenna_Angle: 288.33°, Roll: 1.01°, Pitch: 0.75°, Yaw: 40.92°, Packets_Sent: 1661, Status: OK
[2025-01-01 06:55:00] Temperature: 32.1°C, Voltage: 3.60V, Current: 0.42A, Signal_Strength: -46dBm, Antenna_Angle: 226.01°, Roll: -0.52°, Pitch: 0.82°, Yaw: 110.58°, Packets_Sent: 1505, Status: OK
[2025-01-01 06:56:00] Temperature: 35.7°C, Voltage: 3.49V, Current: 0.94A, Signal_Strength: -54dBm, Antenna_Angle: 284.95°, Roll: 0.48°, Pitch: -1.37°, Yaw: 104.17°, Packets_Sent: 1849, Status: OK
[2025-01-01 06:57:00] Temperature: 36.4°C, Voltage: 3.70V, Current: 0.90A, Signal_Strength: -56dBm, Antenna_Angle: 356.68°, Roll: 0.09°, Pitch: -0.55°, Yaw: 73.50°, Packets_Sent: 1777, Status: OK
[2025-01-01 06:58:00] Temperature: 19.0°C, Voltage: 3.85V, Current: 0.63A, Signal_Strength: -51dBm, Antenna_Angle: 13.69°, Roll: 0.45°, Pitch: 0.43°, Yaw: 328.92°, Packets_Sent: 1835, Status: OK
[2025-01-01 06:59:00] Temperature: 30.5°C, Voltage: 3.54V, Current: 0.63A, Signal_Strength: -54dBm, Antenna_Angle: 8.23°, Roll: -1.62°, Pitch: 0.04°, Yaw: 272.71°, Packets_Sent: 1237, Status: OK
[2025-01-01 07:00:00] Temperature: 27.6°C, Voltage: 3.59V, Current: 0.80A, Signal_Strength: -73dBm, Antenna_Angle: 246.57°, Roll: -1.49°, Pitch: -1.95°, Yaw: 156.92°, Packets_Sent: 961, Status: OK
[2025-01-01 07:01:00] Temperature: 37.1°C, Voltage: 3.66V, Current: 1.10A, Signal_Strength: -52dBm, Antenna_Angle: 145.17°, Roll: -1.11°, Pitch: -0.81°, Yaw: 150.31°, Packets_Sent: 1837, Status: OK
[2025-01-01 07:02:00] Temperature: 23.9°C, Voltage: 3.68V, Current: 1.15A, Signal_Strength: -62dBm, Antenna_Angle: 51.24°, Roll: 0.90°, Pitch: -1.64°, Yaw: 263.05°, Packets_Sent: 1633, Status: OK
[2025-01-01 07:03:00] Temperature: 25.0°C, Voltage: 3.57V, Current: 1.34A, Signal_Strength: -64dBm, Antenna_Angle: 54.97°, Roll: -0.59°, Pitch: 1.04°, Yaw: 87.12°, Packets_Sent: 1566, Status: OK
[2025-01-01 07:04:00] Temperature: 23.8°C, Voltage: 3.68V, Current: 1.48A, Signal_Strength: -68dBm, Antenna_Angle: 217.33°, Roll: 1.67°, Pitch: -0.84°, Yaw: 72.38°, Packets_Sent: 1589, Status: OK
[2025-01-01 07:05:00] Temperature: 24.6°C, Voltage: 3.75V, Current: 0.86A, Signal_Strength: -62dBm, Antenna_Angle: 238.50°, Roll: -1.21°, Pitch: -0.12°, Yaw: 184.87°, Packets_Sent: 1653, Status: OK
[2025-01-01 07:06:00] Temperature: 16.6°C, Voltage: 3.75V, Current: 0.50A, Signal_Strength: -55dBm, Antenna_Angle: 265.06°, Roll: 1.76°, Pitch: -0.48°, Yaw: 135.37°, Packets_Sent: 1857, Status: OK
[2025-01-01 07:07:00] Temperature: 44.2°C, Voltage: 3.59V, Current: 0.83A, Signal_Strength: -51dBm, Antenna_Angle: 73.76°, Roll: -1.32°, Pitch: 0.92°, Yaw: 102.63°, Packets_Sent: 1280, Status: OK
[2025-01-01 07:08:00] Temperature: 23.0°C, Voltage: 3.54V, Current: 1.48A, Signal_Strength: -62dBm, Antenna_Angle: 140.91°, Roll: 0.32°, Pitch: -1.87°, Yaw: 3.74°, Packets_Sent: 1096, Status: OK
[2025-01-01 07:09:00] Temperature: 27.9°C, Voltage: 3.74V, Current: 1.20A, Signal_Strength: -53dBm, Antenna_Angle: 74.83°, Roll: -0.35°, Pitch: -0.78°, Yaw: 271.96°, Packets_Sent: 1215, Status: OK
[2025-01-01 07:10:00] Temperature: 31.7°C, Voltage: 3.68V, Current: 1.16A, Signal_Strength: -55dBm, Antenna_Angle: 185.07°, Roll: 0.52°, Pitch: -0.88°, Yaw: 174.36°, Packets_Sent: 1643, Status: OK
[2025-01-01 07:11:00] Temperature: 16.7°C, Voltage: 3.78V, Current: 1.14A, Signal_Strength: -57dBm, Antenna_Angle: 178.43°, Roll: -0.83°, Pitch: 1.75°, Yaw: 254.61°, Packets_Sent: 1749, Status: OK
[2025-01-01 07:12:00] Temperature: 34.2°C, Voltage: 3.67V, Current: 0.42A, Signal_Strength: -64dBm, Antenna_Angle: 176.70°, Roll: 0.86°, Pitch: -0.33°, Yaw: 346.08°, Packets_Sent: 1405, Status: OK
[2025-01-01 07:13:00] Temperature: 22.6°C, Voltage: 3.65V, Current: 0.63A, Signal_Strength: -46dBm, Antenna_Angle: 84.17°, Roll: 1.07°, Pitch: 1.53°, Yaw: 267.90°, Packets_Sent: 1802, Status: OK
[2025-01-01 07:14:00] Temperature: 43.3°C, Voltage: 3.58V, Current: 0.95A, Signal_Strength: -58dBm, Antenna_Angle: 237.30°, Roll: -0.25°, Pitch: 1.67°, Yaw: 31.63°, Packets_Sent: 1696, Status: OK
[2025-01-01 07:15:00] Temperature: 31.3°C, Voltage: 3.81V, Current: 1.21A, Signal_Strength: -62dBm, Antenna_Angle: 213.62°, Roll: -1.05°, Pitch: -0.22°, Yaw: 88.38°, Packets_Sent: 1929, Status: OK
[2025-01-01 07:16:00] Temperature: 80.6°C, Voltage: 3.08V, Current: 0.96A, Signal_Strength: -96dBm, Antenna_Angle: 181.21°, Roll: -1.37°, Pitch: -0.71°, Yaw: 53.93°, Packets_Sent: 1709, Status: Critical
[2025-01-01 07:17:00] Temperature: 20.0°C, Voltage: 3.82V, Current: 0.73A, Signal_Strength: -49dBm, Antenna_Angle: 128.99°, Roll: -0.38°, Pitch: -0.68°, Yaw: 358.82°, Packets_Sent: 1982, Status: OK
[2025-01-01 07:18:00] Temperature: 18.1°C, Voltage: 3.59V, Current: 0.44A, Signal_Strength: -68dBm, Antenna_Angle: 162.67°, Roll: 0.08°, Pitch: -1.82°, Yaw: 118.84°, Packets_Sent: 910, Status: OK
[2025-01-01 07:19:00] Temperature: 33.7°C, Voltage: 3.60V, Current: 0.40A, Signal_Strength: -66dBm, Antenna_Angle: 288.85°, Roll: -0.09°, Pitch: -0.96°, Yaw: 99.43°, Packets_Sent: 1334, Status: OK
